RowNum,Transect_id,year,Analysis type,Basal_cm,Canopy_cm,Total_cm,Transect_cm,Code,Status,Full_name,RevBI,FS_BAND,TRT,PctC,Growth_form,Origin
5944,3MBU2,2019,entire,11,1702,1713,5060,brte,live,Bromus tectorum,Mod,BAND,Unseeded,34,G,
5945,3MBU2,2019,entire,11,42,53,5060,kocr,live,Koeleria cristata,Mod,BAND,Unseeded,1,G,
5946,3MBU2,2019,entire,5,0,5,5060,shit,live,Animal feces,Mod,BAND,Unseeded,0,L,
5947,3MBU2,2019,entire,5,138,143,5060,arlu,live,Artemisia ludoviciana,Mod,BAND,Unseeded,3,F,
5948,3MBU2,2019,entire,2,99,101,5060,ardr,live,Artemisia dracunculus,Mod,BAND,Unseeded,2,F,
5949,3MBU2,2019,entire,1,10,11,5060,trdu,live,Tragopogon dubius,Mod,BAND,Unseeded,0,F,
5950,3MBU2,2019,entire,1,33,34,5060,lowr,live,Lotus wrightii,Mod,BAND,Unseeded,1,F,
5951,3MBU2,2019,entire,1,0,1,5060,rone,dead,Robinia neomexicana,Mod,BAND,Unseeded,0,S,
5952,3MBU2,2019,entire,1,0,1,5060,vimu,dead,Viguiera multiflora,Mod,BAND,Unseeded,0,F,
5953,3MBU2,2019,entire,0,5,5,5060,hevi,dead,Heterotheca villosa,Mod,BAND,Unseeded,0,F,native
5954,3MBU2,2019,entire,0,646,646,5060,rone,live,Robinia neomexicana,Mod,BAND,Unseeded,13,S,
5955,3MBU2,2019,entire,0,89,89,5060,erfl,live,Erigeron flagellaris,Mod,BAND,Unseeded,2,F,
5956,3MBU2,2019,entire,0,17,17,5060,veth,live,Verbascum thapsus,Mod,BAND,Unseeded,0,F,
5957,3MBU2,2019,entire,0,210,210,5060,cefe,live,Ceanothus fendleri,Mod,BAND,Unseeded,4,U,
5958,3MBU2,2019,entire,0,70,70,5060,chxx,live,Chenopodium sp.,Mod,BAND,Unseeded,1,F,
5959,3MBU2,2019,entire,0,18,18,5060,lipu,live,Liatris punctata,Mod,BAND,Unseeded,0,F,
5960,3U1,1997,entire,3155,0,3155,5000,litt,live,Litter,Unburned,BAND,Unseeded,0,L,
5961,3U1,1997,entire,785,0,785,5000,rock,live,Rock,Unburned,BAND,Unseeded,0,B,
5962,3U1,1997,entire,772,0,772,5000,grav,live,Gravel,Unburned,BAND,Unseeded,0,B,
5963,3U1,1997,entire,90,74,164,5000,wood,live,Dead wood,Unburned,BAND,Unseeded,1,L,
5964,3U1,1997,entire,45,0,45,5000,soil,live,Soil,Unburned,BAND,Unseeded,0,B,
5965,3U1,1997,entire,35,198,233,5000,kocr,live,Koeleria cristata,Unburned,BAND,Unseeded,4,G,
5966,3U1,1997,entire,25,112,137,5000,gras,live,Unidentified grass,Unburned,BAND,Unseeded,2,G,
5967,3U1,1997,entire,22,65,87,5000,gras2,live,Unidentified grass,Unburned,BAND,Unseeded,1,G,
5968,3U1,1997,entire,20,143,163,5000,mumo,live,Muhlenbergia montana,Unburned,BAND,Unseeded,3,G,
5969,3U1,1997,entire,16,193,209,5000,fear,live,Festuca arizonica,Unburned,BAND,Unseeded,4,G,
5970,3U1,1997,entire,15,164,179,5000,casp,live,Carex spp.,Unburned,BAND,Unseeded,3,G,
5971,3U1,1997,entire,9,0,9,5000,cone,live,pine cone,Unburned,BAND,Unseeded,0,L,
5972,3U1,1997,entire,6,0,6,5000,moss,live,Moss,Unburned,BAND,Unseeded,0,C,
5973,3U1,1997,entire,3,0,3,5000,gras,dead,Unidentified grass,Unburned,BAND,Unseeded,0,G,
5974,3U1,1997,entire,1,49,50,5000,forb,live,Unidentified forb,Unburned,BAND,Unseeded,1,F,
5975,3U1,1997,entire,1,0,1,5000,root,live,"Tree root, exposed, living",Unburned,BAND,Unseeded,0,T,
5976,3U1,1997,entire,0,496,496,5000,badi,live,Bahia dissecta,Unburned,BAND,Unseeded,10,F,
5977,3U1,1997,entire,0,69,69,5000,ersp,live,Erigeron speciosus,Unburned,BAND,Unseeded,1,F,
5978,3U1,1997,entire,0,672,672,5000,pied,live,Pinus edulis,Unburned,BAND,Unseeded,13,T,
5979,3U1,1997,entire,0,13,13,5000,alce,live,Allium cernuum,Unburned,BAND,Unseeded,0,F,
5980,3U1,1997,entire,0,22,22,5000,bltr,live,Blepharoneuron tricholepis,Unburned,BAND,Unseeded,0,L,
5981,3U1,1997,entire,0,1,1,5000,mumo,dead,Muhlenbergia montana,Unburned,BAND,Unseeded,0,G,
5982,3U1,1997,entire,0,2,2,5000,ipag,live,Ipomopsis aggregata,Unburned,BAND,Unseeded,0,F,
5983,3U1,1997,entire,0,34,34,5000,sihy,live,Sitanion hystrix,Unburned,BAND,Unseeded,1,G,
5984,3U1,1997,entire,0,3,3,5000,fear,dead,Festuca arizonica,Unburned,BAND,Unseeded,0,G,
5985,3U1,1997,entire,0,1355,1355,5000,pipo,live,Pinus ponderosa,Unburned,BAND,Unseeded,27,T,
5986,3U1,1997,entire,0,262,262,5000,quun,live,Quercus undulata,Unburned,BAND,Unseeded,5,S,
5987,3U1,1997,entire,0,2,2,5000,chvi,live,Chrysopsis villosa,Unburned,BAND,Unseeded,0,F,
5988,3U1,1997,entire,0,1,1,5000,sihy,dead,Sitanion hystrix,Unburned,BAND,Unseeded,0,G,
5989,3U1,1997,entire,0,101,101,5000,pied,dead,Pinus edulis,Unburned,BAND,Unseeded,2,T,
5990,3U1,1997,entire,0,4,4,5000,kocr,dead,Koeleria cristata,Unburned,BAND,Unseeded,0,G,
5991,3U1,1997,entire,0,21,21,5000,quun,dead,Quercus undulata,Unburned,BAND,Unseeded,0,S,
5992,3U1,1997,entire,0,181,181,5000,tree,dead,Unidentified tree,Unburned,BAND,Unseeded,4,T,
5993,3U1,1997,entire,0,77,77,5000,jude,dead,Juniperus deppeana,Unburned,BAND,Unseeded,2,T,
5994,3U1,1997,entire,0,1,1,5000,bogr,live,Bouteloua gracilis,Unburned,BAND,Unseeded,0,G,
5995,3U1,1997,entire,0,8,8,5000,jumo,live,Juniperus monosperma,Unburned,BAND,Unseeded,0,T,
5996,3U1,1997,entire,0,1,1,5000,hife,live,Hieracium fendleri,Unburned,BAND,Unseeded,0,F,
5997,3U1,1997,entire,0,7,7,5000,cemo,dead,Cercocarpus montanus,Unburned,BAND,Unseeded,0,S,
5998,3U1,1997,entire,0,6,6,5000,cemo,live,Cercocarpus montanus,Unburned,BAND,Unseeded,0,S,
5999,3U1,1997,entire,0,3,3,5000,vimu,live,Viguiera multiflora,Unburned,BAND,Unseeded,0,F,
6000,3u1,1998,entire,3472,0,3472,5000,litt,live,Litter,Unburned,BAND,Unseeded,0,L,
6001,3u1,1998,entire,748,0,748,5000,rock,live,Rock,Unburned,BAND,Unseeded,0,B,
6002,3u1,1998,entire,445,0,445,5000,grav,live,Gravel,Unburned,BAND,Unseeded,0,B,
6003,3u1,1998,entire,112,0,112,5000,soil,live,Soil,Unburned,BAND,Unseeded,0,B,
6004,3u1,1998,entire,90,66,156,5000,wood,live,Dead wood,Unburned,BAND,Unseeded,1,L,
6005,3u1,1998,entire,29,140,169,5000,mumo,live,Muhlenbergia montana,Unburned,BAND,Unseeded,3,G,
6006,3u1,1998,entire,24,0,24,5000,cone,live,pine cone,Unburned,BAND,Unseeded,0,L,
6007,3u1,1998,entire,19,129,148,5000,gras,live,Unidentified grass,Unburned,BAND,Unseeded,3,G,
6008,3u1,1998,entire,12,15,27,5000,bogr,live,Bouteloua gracilis,Unburned,BAND,Unseeded,0,G,
6009,3u1,1998,entire,11,129,140,5000,badi,live,Bahia dissecta,Unburned,BAND,Unseeded,3,F,
6010,3u1,1998,entire,9,86,95,5000,fear,live,Festuca arizonica,Unburned,BAND,Unseeded,2,G,
6011,3u1,1998,entire,6,219,225,5000,quun,live,Quercus undulata,Unburned,BAND,Unseeded,4,S,
6012,3u1,1998,entire,5,93,98,5000,erfl,live,Erigeron flagellaris,Unburned,BAND,Unseeded,2,F,
6013,3u1,1998,entire,5,20,25,5000,bocu,live,Bouteloua curtipendula,Unburned,BAND,Unseeded,0,G,
6014,3u1,1998,entire,4,0,4,5000,moss,live,Moss,Unburned,BAND,Unseeded,0,C,
6015,3u1,1998,entire,3,4,7,5000,forb,live,Unidentified forb,Unburned,BAND,Unseeded,0,F,
6016,3u1,1998,entire,2,20,22,5000,casp,live,Carex spp.,Unburned,BAND,Unseeded,0,G,
6017,3u1,1998,entire,2,0,2,5000,shit,live,Animal feces,Unburned,BAND,Unseeded,0,L,
6018,3u1,1998,entire,1,52,53,5000,badi,dead,Bahia dissecta,Unburned,BAND,Unseeded,1,F,
6019,3u1,1998,entire,1,8,9,5000,ersp,live,Erigeron speciosus,Unburned,BAND,Unseeded,0,F,
6020,3u1,1998,entire,0,840,840,5000,pied,live,Pinus edulis,Unburned,BAND,Unseeded,17,T,
6021,3u1,1998,entire,0,4,4,5000,alce,live,Allium cernuum,Unburned,BAND,Unseeded,0,F,
6022,3u1,1998,entire,0,11,11,5000,fear,dead,Festuca arizonica,Unburned,BAND,Unseeded,0,G,
6023,3u1,1998,entire,0,3,3,5000,bltr,live,Blepharoneuron tricholepis,Unburned,BAND,Unseeded,0,L,
6024,3u1,1998,entire,0,2,2,5000,bltr,dead,Blepharoneuron tricholepis,Unburned,BAND,Unseeded,0,L,
6025,3u1,1998,entire,0,2,2,5000,ipag,live,Ipomopsis aggregata,Unburned,BAND,Unseeded,0,F,
6026,3u1,1998,entire,0,1138,1138,5000,pipo,live,Pinus ponderosa,Unburned,BAND,Unseeded,23,T,
6027,3u1,1998,entire,0,38,38,5000,quun,dead,Quercus undulata,Unburned,BAND,Unseeded,1,S,
6028,3u1,1998,entire,0,8,8,5000,sihy,live,Sitanion hystrix,Unburned,BAND,Unseeded,0,G,
6029,3u1,1998,entire,0,2,2,5000,sihy,dead,Sitanion hystrix,Unburned,BAND,Unseeded,0,G,
6030,3u1,1998,entire,0,8,8,5000,vimu,live,Viguiera multiflora,Unburned,BAND,Unseeded,0,F,
6031,3u1,1998,entire,0,59,59,5000,jumo,dead,Juniperus monosperma,Unburned,BAND,Unseeded,1,T,
6032,3u1,1998,entire,0,2,2,5000,forb,dead,Unidentified forb,Unburned,BAND,Unseeded,0,F,
6033,3u1,1998,entire,0,1,1,5000,alce,dead,Allium cernuum,Unburned,BAND,Unseeded,0,F,
6034,3u1,1998,entire,0,7,7,5000,jude,dead,Juniperus deppeana,Unburned,BAND,Unseeded,0,T,
6035,3u1,1998,entire,0,34,34,5000,gras,dead,Unidentified grass,Unburned,BAND,Unseeded,1,G,
6036,3u1,1998,entire,0,6,6,5000,bocu,dead,Bouteloua curtipendula,Unburned,BAND,Unseeded,0,G,
6037,3u1,1998,entire,0,9,9,5000,mumo,dead,Muhlenbergia montana,Unburned,BAND,Unseeded,0,G,
6038,3u1,1998,entire,0,1,1,5000,cemo,dead,Cercocarpus montanus,Unburned,BAND,Unseeded,0,S,
6039,3u1,1998,entire,0,192,192,5000,pied,dead,Pinus edulis,Unburned,BAND,Unseeded,4,T,
6040,3u1,2002,entire,3637,0,3637,5000,litt,live,Litter,Unburned,BAND,Unseeded,0,L,
6041,3u1,2002,entire,751,0,751,5000,rock,live,Rock,Unburned,BAND,Unseeded,0,B,
6042,3u1,2002,entire,346,0,346,5000,soil,live,Soil,Unburned,BAND,Unseeded,0,B,
6043,3u1,2002,entire,124,78,202,5000,wood,live,Dead wood,Unburned,BAND,Unseeded,2,L,
6044,3u1,2002,entire,56,200,256,5000,mumo,live,Muhlenbergia montana,Unburned,BAND,Unseeded,4,G,
6045,3u1,2002,entire,51,233,284,5000,lyph,live,Lycurus phleoides,Unburned,BAND,Unseeded,5,G,
6046,3u1,2002,entire,15,239,254,5000,bogr,live,Bouteloua gracilis,Unburned,BAND,Unseeded,5,G,
6047,3u1,2002,entire,8,86,94,5000,gras,dead,Unidentified grass,Unburned,BAND,Unseeded,2,G,
6048,3u1,2002,entire,8,0,8,5000,lyph,dead,Lycurus phleoides,Unburned,BAND,Unseeded,0,G,
6049,3u1,2002,entire,2,9,11,5000,casp,dead,Carex spp.,Unburned,BAND,Unseeded,0,G,
6050,3u1,2002,entire,2,0,2,5000,moss,live,Moss,Unburned,BAND,Unseeded,0,C,
6051,3u1,2002,entire,0,580,580,5000,pipo,live,Pinus ponderosa,Unburned,BAND,Unseeded,12,T,
6052,3u1,2002,entire,0,6,6,5000,alce,live,Allium cernuum,Unburned,BAND,Unseeded,0,F,
6053,3u1,2002,entire,0,47,47,5000,erfl,dead,Erigeron flagellaris,Unburned,BAND,Unseeded,1,F,
6054,3u1,2002,entire,0,25,25,5000,casp,live,Carex spp.,Unburned,BAND,Unseeded,1,G,
6055,3u1,2002,entire,0,35,35,5000,posa,dead,Polygonum sawatchense,Unburned,BAND,Unseeded,1,F,
6056,3u1,2002,entire,0,7,7,5000,erfl,live,Erigeron flagellaris,Unburned,BAND,Unseeded,0,F,
6057,3u1,2002,entire,0,840,840,5000,pied,live,Pinus edulis,Unburned,BAND,Unseeded,17,T,
6058,3u1,2002,entire,0,259,259,5000,quun,live,Quercus undulata,Unburned,BAND,Unseeded,5,S,
6059,3u1,2002,entire,0,28,28,5000,sihy,live,Sitanion hystrix,Unburned,BAND,Unseeded,1,G,
6060,3u1,2002,entire,0,21,21,5000,poas,live,Poa spp.,Unburned,BAND,Unseeded,0,G,
6061,3u1,2002,entire,0,316,316,5000,jumo,live,Juniperus monosperma,Unburned,BAND,Unseeded,6,T,
6062,3u1,2002,entire,0,8,8,5000,chsp,dead,Chenopodium sp.,Unburned,BAND,Unseeded,0,F,
6063,3u1,2002,entire,0,54,54,5000,jude,live,Juniperus deppeana,Unburned,BAND,Unseeded,1,T,
6064,3u1,2002,entire,0,5,5,5000,posa,live,Polygonum sawatchense,Unburned,BAND,Unseeded,0,F,
6065,3u1,2002,entire,0,3,3,5000,hyri,live,Hymenoxys richardsonii,Unburned,BAND,Unseeded,0,F,
6066,3u1,2002,entire,0,747,747,5000,pipo,dead,Pinus ponderosa,Unburned,BAND,Unseeded,15,T,
6067,3u1,2002,entire,0,26,26,5000,quun,dead,Quercus undulata,Unburned,BAND,Unseeded,1,S,
6068,3u1,2002,entire,0,24,24,5000,mumo,dead,Muhlenbergia montana,Unburned,BAND,Unseeded,0,G,
6069,3U1,2013,entire,3370,0,3370,5000,bare,live,"combined soil,pumc,grav,rock",Unburned,BAND,Unseeded,0,F,
6070,3U1,2013,entire,954,14,968,5000,rock,live,Rock,Unburned,BAND,Unseeded,0,B,
6071,3U1,2013,entire,342,262,604,5000,litt,live,Litter,Unburned,BAND,Unseeded,5,L,
6072,3U1,2013,entire,148,0,148,5000,pumc,live,Pumice soil,Unburned,BAND,Unseeded,0,B,
6073,3U1,2013,entire,111,550,661,5000,bogr,live,Bouteloua gracilis,Unburned,BAND,Unseeded,11,G,
6074,3U1,2013,entire,37,16,53,5000,wood,live,Dead wood,Unburned,BAND,Unseeded,0,L,
6075,3U1,2013,entire,18,90,108,5000,lyph,live,Lycurus phleoides,Unburned,BAND,Unseeded,2,G,
6076,3U1,2013,entire,15,26,41,5000,pofe,live,Poa fendleriana,Unburned,BAND,Unseeded,1,G,
6077,3U1,2013,entire,5,151,156,5000,badi,dead,Bahia dissecta,Unburned,BAND,Unseeded,3,F,
6078,3U1,2013,entire,0,6,6,5000,erfl,live,Erigeron flagellaris,Unburned,BAND,Unseeded,0,F,
6079,3U1,2013,entire,0,49,49,5000,elel,live,Elymus elymoides,Unburned,BAND,Unseeded,1,G,
6080,3U1,2013,entire,0,170,170,5000,chfr,dead,Chenopodium fremontii,Unburned,BAND,Unseeded,3,F,
6081,3U1,2013,entire,0,179,179,5000,quun,live,Quercus undulata,Unburned,BAND,Unseeded,4,S,
6082,3U1,2013,entire,0,11,11,5000,chgr,live,Chenopodium graveolens,Unburned,BAND,Unseeded,0,F,
6083,3U1,2013,entire,0,4,4,5000,gras,dead,Unidentified grass,Unburned,BAND,Unseeded,0,G,
6084,3U1,2013,entire,0,12,12,5000,trwo,live,Trisetum wolfii,Unburned,BAND,Unseeded,0,F,
6085,3U1,2013,entire,0,10,10,5000,caxx,live,Carex spp.,Unburned,BAND,Unseeded,0,G,
6086,3U1,2013,entire,0,10,10,5000,hyar,live,Hymenoxys argentea,Unburned,BAND,Unseeded,0,F,
6087,3U1,2013,entire,0,4,4,5000,coca,live,Conyza canadensis,Unburned,BAND,Unseeded,0,F,
6088,3U1,2013,entire,0,21,21,5000,comp,dead,unknown Composite,Unburned,BAND,Unseeded,0,F,
6089,3U1,2013,entire,0,8,8,5000,chle,live,Chenopodium leptophyllum,Unburned,BAND,Unseeded,0,F,
6090,3U1,2013,entire,0,4,4,5000,euse,live,Euphorbia serpyllifolia,Unburned,BAND,Unseeded,0,F,
6091,3U1,2013,entire,0,36,36,5000,unkn,dead,Unknown plant,Unburned,BAND,Unseeded,1,F,
6092,3U1,2013,entire,0,2,2,5000,pool,live,Portulaca oleracea,Unburned,BAND,Unseeded,0,F,
6093,3U1,2019,entire,1350,0,1350,5000,bare,live,"combined soil,pumc,grav,rock",Unburned,BAND,Unseeded,0,F,
6094,3U1,2019,entire,961,258,1219,5000,litt,live,Litter,Unburned,BAND,Unseeded,5,L,
6095,3U1,2019,entire,956,0,956,5000,pumc,live,Pumice soil,Unburned,BAND,Unseeded,0,B,
6096,3U1,2019,entire,791,29,820,5000,rock,live,Rock,Unburned,BAND,Unseeded,1,B,
6097,3U1,2019,entire,305,996,1301,5000,pofe,live,Poa fendleriana,Unburned,BAND,Unseeded,20,G,
6098,3U1,2019,entire,153,291,444,5000,bogr,live,Bouteloua gracilis,Unburned,BAND,Unseeded,6,G,
6099,3U1,2019,entire,102,421,523,5000,elel,live,Elymus elymoides,Unburned,BAND,Unseeded,8,G,
6100,3U1,2019,entire,93,424,517,5000,kocr,live,Koeleria cristata,Unburned,BAND,Unseeded,8,G,
6101,3U1,2019,entire,58,0,58,5000,moss,live,Moss,Unburned,BAND,Unseeded,0,C,
6102,3U1,2019,entire,40,42,82,5000,wood,live,Dead wood,Unburned,BAND,Unseeded,1,L,
6103,3U1,2019,entire,33,0,33,5000,bogr,dead,Bouteloua gracilis,Unburned,BAND,Unseeded,0,G,
6104,3U1,2019,entire,27,514,541,5000,brte,live,Bromus tectorum,Unburned,BAND,Unseeded,10,G,
6105,3U1,2019,entire,25,212,237,5000,arlu,live,Artemisia ludoviciana,Unburned,BAND,Unseeded,4,F,
6106,3U1,2019,entire,22,1103,1125,5000,erfl,live,Erigeron flagellaris,Unburned,BAND,Unseeded,22,F,
6107,3U1,2019,entire,12,38,50,5000,lipu,live,Liatris punctata,Unburned,BAND,Unseeded,1,F,
6108,3U1,2019,entire,11,49,60,5000,spor,live,Sporobolus species,Unburned,BAND,Unseeded,1,G,
6109,3U1,2019,entire,10,119,129,5000,hevi,live,Heterotheca villosa,Unburned,BAND,Unseeded,2,F,native
6110,3U1,2019,entire,9,60,69,5000,badi,live,Bahia dissecta,Unburned,BAND,Unseeded,1,F,
6111,3U1,2019,entire,7,13,20,5000,arlo,live,Aristida longiseta,Unburned,BAND,Unseeded,0,G,native
6112,3U1,2019,entire,7,355,362,5000,quxx,live,Quercus spp.,Unburned,BAND,Unseeded,7,S,
6113,3U1,2019,entire,6,77,83,5000,vimu,live,Viguiera multiflora,Unburned,BAND,Unseeded,2,F,
6114,3U1,2019,entire,5,15,20,5000,care,live,Carex spp.,Unburned,BAND,Unseeded,0,G,
6115,3U1,2019,entire,4,49,53,5000,gusa,live,Gutierrezia sarothrae,Unburned,BAND,Unseeded,1,U,
6116,3U1,2019,entire,3,0,3,5000,gras,dead,Unidentified grass,Unburned,BAND,Unseeded,0,G,
6117,3U1,2019,entire,3,52,55,5000,erxx,live,Erigeron spp.,Unburned,BAND,Unseeded,1,F,
6118,3U1,2019,entire,2,5,7,5000,erra,live,Eriogonum racemosum,Unburned,BAND,Unseeded,0,F,native
6119,3U1,2019,entire,2,31,33,5000,orpu,live,Orthocarpus purpureo-albus,Unburned,BAND,Unseeded,1,F,native
6120,3U1,2019,entire,1,4,5,5000,saka,live,Salsola kali,Unburned,BAND,Unseeded,0,F,
6121,3U1,2019,entire,1,6,7,5000,lase,live,Lactuca serriola,Unburned,BAND,Unseeded,0,F,
6122,3U1,2019,entire,1,5,6,5000,forb,live,Unidentified forb,Unburned,BAND,Unseeded,0,F,
6123,3U1,2019,entire,0,12,12,5000,muwr,live,Muhlenbergia wrightii,Unburned,BAND,Unseeded,0,G,native
6124,3U1,2019,entire,0,6,6,5000,cine,live,Cirsium neomexicanum,Unburned,BAND,Unseeded,0,F,native
6125,3U1,2019,entire,0,3,3,5000,hyar,live,Hymenoxys argentea,Unburned,BAND,Unseeded,0,F,
6126,3U1,2019,entire,0,19,19,5000,ipag,live,Ipomopsis aggregata,Unburned,BAND,Unseeded,0,F,
6127,3U1,2019,entire,0,2,2,5000,posa,live,Polygonum sawatchense,Unburned,BAND,Unseeded,0,F,
6128,3U1,2019,entire,0,3,3,5000,chxx,live,Chenopodium sp.,Unburned,BAND,Unseeded,0,F,
6129,3U1,2019,entire,0,2,2,5000,gras,live,Unidentified grass,Unburned,BAND,Unseeded,0,G,
6130,3U1,2019,entire,0,7,7,5000,badi,dead,Bahia dissecta,Unburned,BAND,Unseeded,0,F,
6131,3U1,2019,entire,0,4,4,5000,alce,live,Allium cernuum,Unburned,BAND,Unseeded,0,F,
6132,3U1,2019,entire,0,2,2,5000,elel,dead,Elymus elymoides,Unburned,BAND,Unseeded,0,G,
6133,3U1,2019,entire,0,14,14,5000,forb,dead,Unidentified forb,Unburned,BAND,Unseeded,0,F,
6134,3U1,2019,entire,0,83,83,5000,quun,live,Quercus undulata,Unburned,BAND,Unseeded,2,S,
6135,3U2,1997,entire,3705,0,3705,5000,litt,live,Litter,Unburned,FS,Unseeded,0,L,
6136,3U2,1997,entire,1230,0,1230,5000,grav,live,Gravel,Unburned,FS,Unseeded,0,B,
6137,3U2,1997,entire,39,0,39,5000,soil,live,Soil,Unburned,FS,Unseeded,0,B,
6138,3U2,1997,entire,14,26,40,5000,wood,live,Dead wood,Unburned,FS,Unseeded,1,L,
6139,3U2,1997,entire,10,0,10,5000,root,live,"Tree root, exposed, living",Unburned,FS,Unseeded,0,T,
6140,3U2,1997,entire,2,0,2,5000,cone,live,pine cone,Unburned,FS,Unseeded,0,L,
6141,3U2,1997,entire,0,2280,2280,5000,pipo,live,Pinus ponderosa,Unburned,FS,Unseeded,46,T,
6142,3U2,1997,entire,0,17,17,5000,fear,live,Festuca arizonica,Unburned,FS,Unseeded,0,G,
6143,3U2,1997,entire,0,1,1,5000,fear,dead,Festuca arizonica,Unburned,FS,Unseeded,0,G,
6144,3U2,1997,entire,0,159,159,5000,cefe,live,Ceanothus fendleri,Unburned,FS,Unseeded,3,U,
6145,3U2,1997,entire,0,30,30,5000,casp,live,Carex spp.,Unburned,FS,Unseeded,1,G,
6146,3U2,1997,entire,0,1024,1024,5000,meal,live,Melilotus albus,Unburned,FS,Unseeded,20,F,
6147,3U2,1997,entire,0,92,92,5000,crja,live,Cryptantha jamesii,Unburned,FS,Unseeded,2,F,
6148,3U2,1997,entire,0,3,3,5000,nadi,live,Nama dichotomus,Unburned,FS,Unseeded,0,F,
6149,3U2,1997,entire,0,4,4,5000,eufe,live,Euphorbia fendleri,Unburned,FS,Unseeded,0,F,
6150,3U2,1997,entire,0,2,2,5000,mush,live,Mushroom,Unburned,FS,Unseeded,0,M,
6151,3U2,1997,entire,0,10,10,5000,brgr,live,Brickellia grandiflora,Unburned,FS,Unseeded,0,U,
6152,3U2,1997,entire,0,2,2,5000,limu,live,Lithospermum multiflorum,Unburned,FS,Unseeded,0,F,
6153,3U2,1997,entire,0,3,3,5000,forb,dead,Unidentified forb,Unburned,FS,Unseeded,0,F,
6154,3U2,1997,entire,0,14,14,5000,gras2,live,Unidentified grass,Unburned,FS,Unseeded,0,G,
6155,3U2,1997,entire,0,21,21,5000,coau,dead,Corydalis aurea,Unburned,FS,Unseeded,0,F,
6156,3U2,1997,entire,0,20,20,5000,forb,live,Unidentified forb,Unburned,FS,Unseeded,0,F,
6157,3U2,1997,entire,0,7,7,5000,sihy,live,Sitanion hystrix,Unburned,FS,Unseeded,0,G,
6158,3U2,1997,entire,0,8,8,5000,alce,live,Allium cernuum,Unburned,FS,Unseeded,0,F,
6159,3U2,1997,entire,0,5,5,5000,lomu,dead,Lolium multiflorum,Unburned,FS,Unseeded,0,G,
6160,3U2,1997,entire,0,62,62,5000,badi,live,Bahia dissecta,Unburned,FS,Unseeded,1,F,
6161,3U2,1997,entire,0,269,269,5000,lowr,live,Lotus wrightii,Unburned,FS,Unseeded,5,F,
6162,3U2,1997,entire,0,24,24,5000,coca,live,Conyza canadensis,Unburned,FS,Unseeded,0,F,
6163,3U2,1997,entire,0,41,41,5000,anse,dead,Androsace septentrionales,Unburned,FS,Unseeded,1,F,
6164,3U2,1997,entire,0,5,5,5000,line,live,Linum neomexicana,Unburned,FS,Unseeded,0,F,
6165,3U2,1997,entire,0,4,4,5000,ipag,live,Ipomopsis aggregata,Unburned,FS,Unseeded,0,F,
6166,3U2,1997,entire,0,3,3,5000,mumo,live,Muhlenbergia montana,Unburned,FS,Unseeded,0,G,
6167,3u2,1998,entire,4518,0,4518,5000,litt,live,Litter,Unburned,FS,Unseeded,0,L,
6168,3u2,1998,entire,428,0,428,5000,grav,live,Gravel,Unburned,FS,Unseeded,0,B,
6169,3u2,1998,entire,28,12,40,5000,wood,live,Dead wood,Unburned,FS,Unseeded,0,L,
6170,3u2,1998,entire,13,0,13,5000,soil,live,Soil,Unburned,FS,Unseeded,0,B,
6171,3u2,1998,entire,6,200,206,5000,cefe,live,Ceanothus fendleri,Unburned,FS,Unseeded,4,U,
6172,3u2,1998,entire,6,0,6,5000,moss,live,Moss,Unburned,FS,Unseeded,0,C,
6173,3u2,1998,entire,1,5,6,5000,brgr,live,Brickellia grandiflora,Unburned,FS,Unseeded,0,U,
6174,3u2,1998,entire,0,395,395,5000,lowr,live,Lotus wrightii,Unburned,FS,Unseeded,8,F,
6175,3u2,1998,entire,0,2485,2485,5000,pipo,live,Pinus ponderosa,Unburned,FS,Unseeded,50,T,
6176,3u2,1998,entire,0,9,9,5000,fear,live,Festuca arizonica,Unburned,FS,Unseeded,0,G,
6177,3u2,1998,entire,0,1,1,5000,limu,live,Lithospermum multiflorum,Unburned,FS,Unseeded,0,F,
6178,3u2,1998,entire,0,111,111,5000,meal2,live,Mentzelia albicaulis,Unburned,FS,Unseeded,2,F,
6179,3u2,1998,entire,0,4,4,5000,badi,live,Bahia dissecta,Unburned,FS,Unseeded,0,F,
6180,3u2,1998,entire,0,71,71,5000,casp,live,Carex spp.,Unburned,FS,Unseeded,1,G,
6181,3u2,1998,entire,0,26,26,5000,meal2,dead,Mentzelia albicaulis,Unburned,FS,Unseeded,1,F,
6182,3u2,1998,entire,0,7,7,5000,eltr,live,Elymus trachycaulum,Unburned,FS,Unseeded,0,G,
6183,3u2,1998,entire,0,63,63,5000,crja,live,Cryptantha jamesii,Unburned,FS,Unseeded,1,F,
6184,3u2,1998,entire,0,6,6,5000,crja,dead,Cryptantha jamesii,Unburned,FS,Unseeded,0,F,
6185,3u2,1998,entire,0,1,1,5000,frov,live,Frovaria sp.,Unburned,FS,Unseeded,0,F,
6186,3u2,1998,entire,0,1,1,5000,alce,live,Allium cernuum,Unburned,FS,Unseeded,0,F,
6187,3u2,1998,entire,0,1,1,5000,fear,dead,Festuca arizonica,Unburned,FS,Unseeded,0,G,
6188,3u2,1998,entire,0,3,3,5000,forb,live,Unidentified forb,Unburned,FS,Unseeded,0,F,
